id,type,categ_id/display_name,qty_available,uom_id/display_name,default_code,name,standard_price,list_price,available_in_pos,,,
__export__.product_template_1925_42c9ce98,Producto almacenable,HELADOS,0,UNIDAD,PLC1450,MARCIANO DE CHOCOLATE,1,2.2,FALSO,,,
__export__.product_template_506_42e5b418,Producto almacenable,HELADOS,20,UNIDAD,PLC1106,MARCIANO DE CHOCOLATE CON LECHE,1,2,VERDADERO,,,
__export__.product_template_507_0682d9ff,Producto almacenable,HELADOS,0,UNIDAD,PLC1107,MARCIANO DE COCO CON LECHE,0.7,2,VERDADERO,,,
__export__.product_template_508_9c5041ae,Producto almacenable,HELADOS,0,UNIDAD,PLC1108,MARCIANO DE FRESA,0.5,2,VERDADERO,,,
__export__.product_template_509_5e3106b7,Producto almacenable,HELADOS,2,UNIDAD,PLC1109,MARCIANO DE FRESA CON LECHE,0.7,2,VERDADERO,,,
__export__.product_template_510_13700f15,Producto almacenable,HELADOS,0,UNIDAD,PLC1110,MARCIANO DE GELATINA,0,1,FALSO,,,
__export__.product_template_511_0c5b654b,Producto almacenable,HELADOS,0,UNIDAD,PLC1111,MARCIANO DE GUANABANA,0,1,FALSO,,,
__export__.product_template_513_3df29851,Producto almacenable,HELADOS,0,UNIDAD,PLC1113,MARCIANO DE LIMON,0,1,FALSO,,,
__export__.product_template_514_cddd2ad2,Producto almacenable,HELADOS,0,UNIDAD,PLC1114,MARCIANO DE LUCUMA CON LECHE,0.7,2,VERDADERO,,,
__export__.product_template_515_613b5a26,Producto almacenable,HELADOS,0,UNIDAD,PLC1115,MARCIANO DE MANGO CON LECHE,1,2,VERDADERO,,,
__export__.product_template_516_4cb71991,Producto almacenable,HELADOS,0,UNIDAD,PLC1116,MARCIANO DE MARACUYA,0.5,2,VERDADERO,,,
__export__.product_template_2079_5cb4e2ae,Producto almacenable,HELADOS,0,UNIDAD,,MARCIANO DE MARACUYA,1,2,FALSO,,,
__export__.product_template_517_6447eb22,Producto almacenable,HELADOS,0,UNIDAD,PLC1117,MARCIANO DE PLATANO CON LECHE,0,2,FALSO,,,
__export__.product_template_518_1232521c,Producto almacenable,HELADOS,0,UNIDAD,PLC1118,MARCIANO DE SANDIA,0,2,FALSO,,,
__export__.product_template_519_79b784c1,Producto almacenable,HELADOS,0,UNIDAD,PLC1119,MARCIANO DE TAMARINDO,0,2,FALSO,,,
__export__.product_template_520_7a04fe0b,Producto almacenable,HELADOS,0,UNIDAD,PLC1120,MARCIANO DE VAINILLA,0,1,FALSO,,,
__export__.product_template_2192_1a40edf2,Consumible,All,0,UNIDAD,ADM,MARCIANO DE VARIOS SABORES,0,0.5,FALSO,,,
__export__.product_template_1683_f4519978,Producto almacenable,POSTRES,0,UNIDAD,,MARQUESA DE CHOCOLATE,4.1,6,FALSO,,,
__export__.product_template_1682_67b183de,Producto almacenable,POSTRES,0,UNIDAD,,MARQUESA DE LIMON,4,6,VERDADERO,,,
PROD2X_0010_product_template,Producto almacenable,OTROS,0,UNIDAD,,MAZAMORRA MORADA COPA GRANDE,1,3,VERDADERO,,,
PROD2X_0009_product_template,Producto almacenable,OTROS,0,UNIDAD,,MAZAMORRA SABOR A DURAZNO X150 GR,1,2,VERDADERO,,,
__export__.product_template_2004_d75d257b,Producto almacenable,COMIDA,0,UNIDAD,PLC1513,MENESTRON DE CARNE ,4,5,FALSO,,,
__export__.product_template_1406_95592e69,Consumible,COMIDA,0,UNIDAD,PLC1206,MENU,0,0,FALSO,,,
__export__.product_template_2240_e140377e,Consumible,COMIDA,0,UNIDAD,PLC1599,MENU EJECUTIVO BISTEC,0,13,VERDADERO,,,
__export__.product_template_2267_5abc575e,Consumible,COMIDA,0,UNIDAD,PLC1489,MENU EJECUTIVO BROASTER,0,13,VERDADERO,,,
__export__.product_template_2012_2431a2b7,Consumible,COMIDA,0,UNIDAD,PLC1517,MENU EJECUTIVO CHULETA,4,13,VERDADERO,,,
__export__.product_template_2241_96e0b46c,Consumible,COMIDA,0,UNIDAD,PLC1609,MENU EJECUTIVO CHURRASCO,0,13,VERDADERO,,,
__export__.product_template_1988_f088a140,Consumible,COMIDA,0,UNIDAD,PLC1496,MENU EJECUTIVO FILETE  DE POLLO ,13,13,VERDADERO,,,
__export__.product_template_2242_0514eac0,Consumible,COMIDA,0,UNIDAD,PLC1634,MENU EJECUTIVO HIGADO,6,13,VERDADERO,,,
__export__.product_template_538_686d9983,Producto almacenable,POSTRES,0,UNIDAD,PLC1139,MIL HOJAS DE CREMA PASTELERA,0,1,VERDADERO,,,
__export__.product_template_539_2dd4ba2e,Producto almacenable,POSTRES,0,UNIDAD,PLC1140,MIL HOJAS DE MANJAR,2.03,3.5,VERDADERO,,,
__export__.product_template_2199_862f09d9,Producto almacenable,BEBIDA FRIA,0,UNIDAD,PLC1651,MILKSHAKE 10 ONZ,5,8,FALSO,,,
__export__.product_template_438_351ca170,Producto almacenable,BEBIDA CALIENTE,0,UNIDAD,PLC1038,MILO CON LECHE,0,1,VERDADERO,,,
__export__.product_template_2116_c33da599,Consumible,All,0,UNIDAD,ADM,MINI BUTIFARRA,0,0.5,FALSO,,,
__export__.product_template_1542_94b4ef3f,Producto almacenable,POSTRES,0,UNIDAD,PLC1652,MINI CHEESECAKE,0,3.5,FALSO,,,
__export__.product_template_2115_525850a1,Consumible,All,0,UNIDAD,ADM,MINI CROISSANT CON POLLO,0,0.5,FALSO,,,
__export__.product_template_2250_ca46082c,Consumible,All,0,UNIDAD,,MINI CUA AVS,0,1,FALSO,,,
__export__.product_template_2251_8ab70b59,Consumible,All,0,UNIDAD,,MINI CUA CUA,1.6,1,FALSO,,,
__export__.product_template_562_641c7c75,Producto almacenable,SANDWICHES,0,UNIDAD,PLC1163,MINI ENROLLADO TRIPLE,0,1,FALSO,,,
__export__.product_template_2360_45190623,Consumible,COMBOS,0,UNIDAD,,MINI FRANKFUTER + PAPAS AL HILO,3,5,VERDADERO,,,
__export__.product_template_1700_12a3020c,Producto almacenable,GALLETA,0,UNIDAD,PLC1653,MINI GALLETAS CON CHISPAS CHIPS AHOY X 50 GR ,1.2,2,FALSO,,,
PROD2X_0005_product_template,Producto almacenable,GALLETA,3,UNIDAD,,MINI GALLETAS CUBIERTAS FIELD TRAVESURAS X 50 GR,1.19,2,VERDADERO,,,
__export__.product_template_1779_fc9b774c,Producto almacenable,GALLETA,0,UNIDAD,PLC1656,MINI GALLETAS RONDELAS X 55 GR NARANJA,0.8,1.2,FALSO,,,
PROD2X_0028_product_template,Producto almacenable,CHOCOLATE,0,UNIDAD,,MINI SUBLIME BOMBON CHOCOLATE CON LECHE Y MANI X8 GR,0.33,0.6,FALSO,,,
__export__.product_template_1751_f72b7a8a,Consumible,All,0,UNIDAD,ADM,MINI TRIPLES,1,0.5,FALSO,,,
__export__.product_template_1694_45b51a38,Producto almacenable,CONFITERIA,0,UNIDAD,PLC1358,MINI WAFERS DE CHOCOLATE FIELD X 42 GR CUA CUA,1.28,2,VERDADERO,,,
__export__.product_template_1444_99428634,Producto almacenable,COMIDA,6,UNIDAD,PLC1245,MONDONGUITO ITALIANO,7,8,FALSO,,,
__export__.product_template_2350_80894daf,Producto almacenable,BEBIDA ENVASADA,0,UNIDAD,,Monster Energy Ultra 473 ml,8,8.9,VERDADERO,,,
__export__.product_template_2349_10fc6baf,Producto almacenable,BEBIDA ENVASADA,0,UNIDAD,,Monster Mango Loco 473 ml,8,8.4,VERDADERO,,,
__export__.product_template_2351_1559e4d9,Producto almacenable,BEBIDA ENVASADA,2,UNIDAD,,Monster Paradise Lata 473 mL,8,8.9,VERDADERO,,,
__export__.product_template_540_11a927fa,Producto almacenable,POSTRES,0,UNIDAD,PLC1141,MUFFIN CON ARANDANOS,0,1,VERDADERO,,,
__export__.product_template_2071_e0fd945c,Consumible,All,0,UNIDAD,,NECTAR FRUGOS DEL VALLE X 1 LT DURAZNO ,0,0,FALSO,,,
__export__.product_template_2072_0216a2c7,Consumible,All,0,UNIDAD,,NECTAR FRUGOS DEL VALLE X 1 LT NARANJA,0,0,FALSO,,,
__export__.product_template_440_de4af4bf,Consumible,BEBIDA ENVASADA,0,UNIDAD,PLC1040,NECTAR FRUGOS DEL VALLE X 235 ML MANZANA HELADA,0.97,2.2,FALSO,,,
__export__.product_template_443_11994b32,Producto almacenable,BEBIDA ENVASADA,0,UNIDAD,PLC1043,NECTAR FRUGOS DEL VALLE X 235 ML PERA,0.97,2,FALSO,,,
__export__.product_template_420_797e7eb0,Consumible,BEBIDA ENVASADA,0,UNIDAD,PLC1020,NECTAR FRUGOS DEL VALLE X 235 ML PERA HELADA,0.88,2.2,FALSO,,,
PROD2X_0021_product_template,Producto almacenable,BEBIDA ENVASADA,0,UNIDAD,PLC1332,NECTAR PULP X 315 ML DURAZNO  ,0.89,2,FALSO,,,
__export__.product_template_1801_c9b3b6ff,Consumible,All,0,UNIDAD,ADM,NIBS DE CACAO ORGÁNICO,0,0.5,FALSO,,,
__export__.product_template_2261_06a5da69,Producto almacenable,CONFITERIA,9,UNIDAD,PLC1663,OBLEA CUBIERTA NESTLE X 41.5 GR KIT KAT CHOCOLATE  CON LECHE ,3.58,4.8,VERDADERO,,,
__export__.product_template_2155_7acc15aa,Consumible,All,0,UNIDAD,ADM,OBSEQUIO BOLSA TOTEM + CAJA DE CHOCOTEJAS SAN ROQUE + TARJETA DE SALUDO TEMÁTICA,0,0.5,FALSO,,,
__export__.product_template_2128_ae61319f,Consumible,All,0,UNIDAD,ADM,OBSEQUIO PERÚ GIFT (BOLSAS DE LONA PERÚ+KING KONG SAN ROQUE),0,0.5,FALSO,,,
__export__.product_template_2157_7c7d45f3,Consumible,All,0,UNIDAD,ADM,OBSEQUIO PIN TEMÁTICO DE METAL,0,0.5,FALSO,,,
__export__.product_template_2046_e186023a,Producto almacenable,COMIDA,5,UNIDAD,PLC1552,OLLUCO DE CARNE,10,10,FALSO,,,
__export__.product_template_1445_27f3c0f0,Producto almacenable,COMIDA,1,UNIDAD,PLC1246,OLLUQUITO CON CARNE,7,8,FALSO,,,
__export__.product_template_1446_d497ee23,Producto almacenable,COMIDA,7,UNIDAD,PLC1247,OLLUQUITO CON POLLO,1,5,FALSO,,,
__export__.product_template_563_ebc3ff7e,Producto almacenable,SANDWICHES,0,UNIDAD,PLC1164,OMELETTE,0,1,VERDADERO,,,
__export__.product_template_541_cc6824ac,Producto almacenable,POSTRES,0,UNIDAD,PLC1142,OREJAS,2.3,2.3,VERDADERO,,,
__export__.product_template_1733_40873996,Producto almacenable,All,0,UNIDAD,,Oreo sabor chocolate 216g,1,0,FALSO,,,
__export__.product_template_1458_e9bb5511,Producto almacenable,COMIDA,0,UNIDAD,PLC1259,PABELLON VENEZOLANO,0,1,FALSO,,,
__export__.product_template_2220_aaccd92c,Consumible,All,0,UNIDAD,ADM,PACK DE HUEVITOS DE PASCUA,0,0.5,FALSO,,,
__export__.product_template_1684_7b4f8290,Producto almacenable,SNACK,11,UNIDAD,PLC1544,PALITOS DE MAIZ CHEESE TRIS X 28 GR QUESO,0.89,1.5,VERDADERO,,,
__export__.product_template_1821_9661a522,Consumible,All,0,UNIDAD,,PALITOS DE YUCA,0,19.9,VERDADERO,,,
__export__.product_template_564_e8529fab,Consumible,SANDWICHES,0,UNIDAD,PLC1165,PAN BLANCO CON JAMON Y QUESO,2.71,4,VERDADERO,,,
__export__.product_template_1976_dc0d85e4,Consumible,PANCORP(MILLA),0,UNIDAD,,PAN CHABATA (CORPOR.MILLA),0.3,1.5,VERDADERO,,,
__export__.product_template_1957_9cc6167b,Producto almacenable,GENÉRICO,9,UNIDAD,PLC1468,PAN CHABATA SOLO,0.3,0.5,VERDADERO,,,
__export__.product_template_2308_cef96c91,Consumible,SANDWICHES,0,UNIDAD,,PAN CHABATA SOLO (PARA MILLA),0,0.3,VERDADERO,,,
__export__.product_template_2161_a245f9da,Producto almacenable,SANDWICHES,0,UNIDAD,PLC1667,PAN CHANCAY X3,0.2,1,FALSO,,,
__export__.product_template_565_90c58604,Consumible,SANDWICHES,0,UNIDAD,PLC1166,PAN CON ACEITUNA,0.84,2,VERDADERO,,,
__export__.product_template_566_4b006ee3,Consumible,SANDWICHES,0,UNIDAD,PLC1167,PAN CON ASADO,2,4.5,VERDADERO,,,
__export__.product_template_567_7dea3af6,Consumible,SANDWICHES,0,UNIDAD,PLC1168,PAN CON ATUN,1.86,3.7,VERDADERO,,,
__export__.product_template_2022_edd55f07,Consumible,PANCORP(MILLA),0,UNIDAD,PLC1529,PAN CON ATUN(CORPOR.MILLA),3.5,3.7,VERDADERO,,,
__export__.product_template_568_9318d860,Consumible,SANDWICHES,0,UNIDAD,PLC1169,PAN CON BUTIFARRA,1.5,4,VERDADERO,,,
__export__.product_template_1887_98724e9d,Consumible,PANCORP(MILLA),0,UNIDAD,PLC1421,PAN CON BUTIFARRA (CORPOR. MILLA),1.5,4,FALSO,,,
__export__.product_template_1495_d6bd246b,Consumible,SANDWICHES,0,UNIDAD,PLC1296,PAN CON CAMOTE,1,2.5,VERDADERO,,,
__export__.product_template_1974_64e93285,Consumible,PANCORP(MILLA),0,UNIDAD,PLC1485,PAN CON CAMOTE (CORPOR.MILLA),2,2.5,VERDADERO,,,
__export__.product_template_569_a5f5509d,Consumible,SANDWICHES,0,UNIDAD,PLC1170,PAN CON CHICHARRON,2.62,4.5,VERDADERO,,,
__export__.product_template_570_d707c808,Consumible,SANDWICHES,0,UNIDAD,PLC1171,PAN CON CHORIZO,1.86,5,VERDADERO,,,
__export__.product_template_1889_2ad31425,Consumible,PANCORP(MILLA),0,UNIDAD,PLC1423,PAN CON CHORIZO (CORPOR. MILLA),0,5,VERDADERO,,,
__export__.product_template_571_54e567e6,Consumible,SANDWICHES,0,UNIDAD,PLC1172,PAN CON FILETE DE POLLO,1.69,5,VERDADERO,,,
__export__.product_template_1494_6f078851,Consumible,SANDWICHES,0,UNIDAD,PLC1295,PAN CON FRANKFURTER(HOT DOG+ PAPA AL HILO),6,6.5,FALSO,,,
__export__.product_template_1496_b8051100,Consumible,SANDWICHES,0,UNIDAD,PLC1297,PAN CON HOT DOG,0,1,VERDADERO,,,
__export__.product_template_572_ce7fb96d,Consumible,SANDWICHES,0,UNIDAD,PLC1173,PAN CON HUEVO FRITO,1.6,2.5,VERDADERO,,,
__export__.product_template_1919_70cc3982,Consumible,PANCORP(MILLA),0,UNIDAD,PLC1444,PAN CON HUEVO FRITO (CORPOR.MILLA),1,2.5,VERDADERO,,,
__export__.product_template_573_417624c4,Consumible,SANDWICHES,0,UNIDAD,PLC1174,PAN CON HUEVO Y HOT DOG,1,3.8,VERDADERO,,,
__export__.product_template_1893_6e9ae88a,Consumible,PANCORP(MILLA),0,UNIDAD,PLC1427,PAN CON HUEVO Y HOT DOG (CORPOR. MILLA),0,3.8,VERDADERO,,,
__export__.product_template_1858_af9b0d52,Consumible,SANDWICHES,0,UNIDAD,PLC1399,PAN CON JAMON ,0.5,1.8,VERDADERO,,,
__export__.product_template_574_97814a1d,Consumible,SANDWICHES,0,UNIDAD,PLC1175,PAN CON LOMO,1.01,5,VERDADERO,,,
__export__.product_template_1891_bd809d1d,Consumible,PANCORP(MILLA),0,UNIDAD,PLC1425,PAN CON LOMO (CORPOR. MILLA),0,5,VERDADERO,,,
__export__.product_template_575_120c52b3,Consumible,SANDWICHES,0,UNIDAD,PLC1176,PAN CON LOMO DE POLLO,1.01,4.5,VERDADERO,,,
__export__.product_template_1958_6fe3ca4d,Consumible,SANDWICHES,0,UNIDAD,PLC1469,PAN CON MERMELADA,1,2,VERDADERO,,,
__export__.product_template_576_4550fe53,Consumible,SANDWICHES,0,UNIDAD,PLC1177,PAN CON MERMELADA Y MANTEQUILLA,0.84,2.3,VERDADERO,,,
__export__.product_template_577_f9c43e74,Consumible,SANDWICHES,0,UNIDAD,PLC1178,PAN CON PALTA,1,2.5,VERDADERO,,,
__export__.product_template_2021_189608da,Consumible,PANCORP(MILLA),0,UNIDAD,PLC1528,PAN CON PALTA (CORPOR.MILLA),2,2.5,VERDADERO,,,
__export__.product_template_2224_9067a253,Consumible,SANDWICHES,0,UNIDAD,PLC1668,PAN CON PAPA Y HUEVO REBOZADO,0,3,VERDADERO,,,
__export__.product_template_2248_194b81e1,Consumible,PANCORP(MILLA),0,UNIDAD,PLC1669,PAN CON PAPA Y HUEVO REBOZADO (MILLA),0,3,VERDADERO,,,
__export__.product_template_578_a45de0d7,Consumible,SANDWICHES,0,UNIDAD,PLC1179,PAN CON PAVO,3.38,4,VERDADERO,,,
__export__.product_template_1756_2b3c70ed,Consumible,SANDWICHES,0,UNIDAD,PLC1574,PAN CON PESCADO,2.5,5,VERDADERO,,,
__export__.product_template_2011_e3547edd,Consumible,PANCORP(MILLA),0,UNIDAD,PLC1524,PAN CON PESCADO (CORPOR.MILLA),3,5,VERDADERO,,,
__export__.product_template_2377_9a1d275b,Consumible,SANDWICHES,0,UNIDAD,,PAN CON PLATANO FRITO,0,3,VERDADERO,,,
__export__.product_template_1719_784f6b71,Producto almacenable,SANDWICHES,0,UNIDAD,PLC1683,PAN CON POLLO A LA BRASA,2.5,4,FALSO,,,
__export__.product_template_580_f6b1113c,Consumible,SANDWICHES,0,UNIDAD,PLC1181,PAN CON POLLO AL MANI,1.82,3.2,FALSO,,,
__export__.product_template_579_3142e2dd,Consumible,SANDWICHES,0,UNIDAD,PLC1180,PAN CON POLLO DESHILACHADO,1.81,5,VERDADERO,,,
__export__.product_template_1890_a48ed191,Consumible,PANCORP(MILLA),0,UNIDAD,PLC1424,PAN CON POLLO DESHILACHADO (CORPOR. MILLA),0,5,VERDADERO,,,
__export__.product_template_581_9f0b5c03,Consumible,SANDWICHES,0,UNIDAD,PLC1182,PAN CON POLLO Y APIO,1.69,4.5,FALSO,,,
__export__.product_template_582_183eb23d,Consumible,SANDWICHES,0,UNIDAD,PLC1183,PAN CON POLLO Y CHAMPIÑONES,2.37,5,VERDADERO,,,
__export__.product_template_583_cafda413,Consumible,SANDWICHES,0,UNIDAD,PLC1184,PAN CON QUESO FRESCO,1.1,3,VERDADERO,,,
__export__.product_template_1888_0fd3341d,Consumible,PANCORP(MILLA),0,UNIDAD,PLC1422,PAN CON QUESO FRESCO (CORPOR. MILLA),0,3,VERDADERO,,,
__export__.product_template_1962_18098ef8,Consumible,SANDWICHES,0,UNIDAD,PLC1472,PAN CON QUESO Y JAMON,2,4,VERDADERO,,,
__export__.product_template_1960_274812a9,Consumible,PANCORP(MILLA),0,UNIDAD,PLC1470,PAN CON QUESO Y JAMON (CORPOR.MILLA),3,4,VERDADERO,,,
__export__.product_template_584_23ff64a6,Consumible,SANDWICHES,0,UNIDAD,PLC1185,PAN CON RELLENO,0.8,1.5,VERDADERO,,,
__export__.product_template_585_b5a47919,Consumible,SANDWICHES,0,UNIDAD,PLC1186,PAN CON SALCHICHA HUACHANA,1.27,4,VERDADERO,,,
__export__.product_template_1892_7fed33b4,Consumible,PANCORP(MILLA),0,UNIDAD,PLC1426,PAN CON SALCHICHA HUACHANA (CORPOR. MILLA),0,4,VERDADERO,,,
__export__.product_template_1952_cec1301c,Consumible,SANDWICHES,0,UNIDAD,PLC1463,PAN CON SANGRECITA ,1,2,VERDADERO,,,
__export__.product_template_1953_f898296f,Consumible,PANCORP(MILLA),0,UNIDAD,PLC1464,PAN CON SANGRECITA (CORPOR. MILLA),1,2,VERDADERO,,,
__export__.product_template_1759_3edcdd99,Consumible,SANDWICHES,0,UNIDAD,PLC1502,PAN CON TORREJA,1.5,3,VERDADERO,,,
__export__.product_template_1994_fdecf72d,Consumible,PANCORP(MILLA),0,UNIDAD,PLC1503,PAN CON TORREJA (CORPOR.MILLA),2,3,VERDADERO,,,
__export__.product_template_1497_396d8c49,Consumible,SANDWICHES,0,UNIDAD,PLC1298,PAN CON TORTILLA,1.5,2.5,VERDADERO,,,
__export__.product_template_2024_bcbb6f5e,Consumible,PANCORP(MILLA),0,UNIDAD,PLC1531,PAN CON TORTILLA (CORPOR.MILLA),0,2.5,VERDADERO,,,
__export__.product_template_2359_f764a067,Producto almacenable,GENÉRICO,0,UNIDAD,BASE,PAN FRANKFURTER,1.6,2.5,VERDADERO,,,
__export__.product_template_2365_1f266ba3,Consumible,SANDWICHES,0,UNIDAD,,PAN HAMBURGUESA CON HUACHANA,0,5,VERDADERO,,,
__export__.product_template_2340_0bfd206e,Consumible,SANDWICHES,0,UNIDAD,,PAN HAMBURGUESA CON HUEVO FRITO,2,4,VERDADERO,,,
__export__.product_template_2364_223af7c8,Consumible,SANDWICHES,0,UNIDAD,,PAN HAMBURGUESA CON LOMO,0,6,VERDADERO,,,
__export__.product_template_2309_d58fd993,Consumible,SANDWICHES,0,UNIDAD,,PAN HAMBURGUESA CON POLLO DESHILACHADO,0,6,VERDADERO,,,
PROD2X_0017_product_template,Producto almacenable,GENÉRICO,10,UNIDAD,BASE,PAN MINI FRANKFURTER,0.94,2.5,VERDADERO,,,
__export__.product_template_1498_b333ce71,Consumible,SANDWICHES,0,UNIDAD,PLC1299,PAN MIXTO,0,1,VERDADERO,,,
PROD2X_0016_product_template,Producto almacenable,GENÉRICO,9,UNIDAD,BASE,PAN PARA HAMBURGUESA ,1.6,2.5,VERDADERO,,,
__export__.product_template_1954_97db1de6,Consumible,PANCORP(MILLA),0,UNIDAD,PLC1465,PAN TOSTADO (CORPOR. MILLA),0.5,2,VERDADERO,,,
__export__.product_template_2148_8bc68c4d,Producto almacenable,COMIDA,0,UNIDAD,PLC1670,PANAMITO,0,1,FALSO,,,
__export__.product_template_1947_2b248928,Consumible,All,0,UNIDAD,ADM,PANECILLOS SURTIDOS PACK # 2,0,0.5,FALSO,,,
__export__.product_template_2133_459826d1,Producto almacenable,POSTRES,0,UNIDAD,PLC1671,PANETON,1,2,VERDADERO,,,
__export__.product_template_2358_17a2dd47,Producto almacenable,POSTRES,0,UNIDAD,,PAÑUELOS DE PIÑA,3,4.5,VERDADERO,,,
__export__.product_template_1417_3282bf93,Producto almacenable,COMIDA,4,UNIDAD,PLC1218,PAPA A LA HUANCAINA,7,5,FALSO,,,
__export__.product_template_1769_ebb2516b,Producto almacenable,COMIDA,0,UNIDAD,PLC1461,PAPA RELLENA,2.5,10,VERDADERO,,,
__export__.product_template_586_55eb3512,Consumible,OTROS,0,UNIDAD,PLC1187,PAPA RELLENA DE CARNE,2.37,5,FALSO,,,
__export__.product_template_587_0a051657,Producto almacenable,COMIDA,0,UNIDAD,PLC1188,PAPA RELLENA DE POLLO,1.94,5,FALSO,,,
__export__.product_template_2164_244104c0,Producto almacenable,SNACK,13,UNIDAD,PLC1607,PAPI CHICHARRON BUCKY X 15 GR.,0.99,2,VERDADERO,,,
__export__.product_template_2093_7080e719,Producto almacenable,SNACK,14,UNIDAD,PLC1584,PAPI CHIPS CLASICAS X 30GR,0.99,1.5,VERDADERO,,,
__export__.product_template_2098_92688875,Producto almacenable,SNACK,19,UNIDAD,PLC1593,PAPI CHIPS PICANTES X 30GR,0.99,1.5,VERDADERO,,,
__export__.product_template_1754_de03cb4a,Producto almacenable,POSTRES,0,UNIDAD,PLC1673,PASTEL DE CHOCLO,5.35,6,VERDADERO,,,
__export__.product_template_2017_6d44deea,Producto almacenable,COMIDA,0,UNIDAD,PLC1523,PATITA CON MANI ,7,8,FALSO,,,
__export__.product_template_1948_7fb360f3,Consumible,All,0,UNIDAD,ADM,PETIT CON POLLO,0,0.5,FALSO,,,
__export__.product_template_1985_720311fa,Producto almacenable,COMIDA,0,UNIDAD,PLC1494,PICANTE DE ATÚN,7,10,FALSO,,,
__export__.product_template_1447_e3ccf314,Producto almacenable,COMIDA,2,UNIDAD,PLC1248,PICANTE DE CARNE,7,10,FALSO,,,
__export__.product_template_542_d2fecbaa,Producto almacenable,POSTRES,0,UNIDAD,PLC1143,PIE DE LIMON,4.54,7,VERDADERO,,,
PROD2X_0031_product_template,Producto almacenable,POSTRES,0,UNIDAD,PLC1537,PIE DE MANZANA,3.3,4,FALSO,,,
__export__.product_template_2317_02a449d1,Producto almacenable,GENÉRICO,0,UNIDAD,BASE,PIE DE MANZANA ,0,5,VERDADERO,,,
__export__.product_template_543_9c30e8d7,Consumible,POSTRES,0,UNIDAD,PLC1144,PIE DE MANZANA X TAJADA,4,6.5,VERDADERO,,,
__export__.product_template_2156_0e7a427a,Consumible,All,0,UNIDAD,ADM,PIN TEMÁTICO DE METAL,0,0.5,FALSO,,,
__export__.product_template_544_797e0b2d,Producto almacenable,POSTRES,0,UNIDAD,PLC1145,PIONONO ,3.5,4,VERDADERO,,,
__export__.product_template_2376_9cdf0669,Producto almacenable,SNACK,15,UNIDAD,,PIQUEOS SNACK ORIGINAL X 23 GR,0.89,1.5,VERDADERO,,,
__export__.product_template_1531_9f129472,Producto almacenable,SNACK,0,UNIDAD,PLC1486,PIQUEOS SNACK X 45 GR,0.89,1.5,FALSO,,,
__export__.product_template_588_1e074e19,Producto almacenable,SANDWICHES,0,UNIDAD,PLC1189,PIZZA,1.2,3,VERDADERO,,,
__export__.product_template_2019_62a37c38,Producto almacenable,COMIDA,10,UNIDAD,PLC1527,PLATANO FRITO,4,5,FALSO,,,
__export__.product_template_1462_cd900959,Consumible,COMIDA,0,UNIDAD,PLC1263,PLATO DE FONDO 1,8,10,VERDADERO,,,
__export__.product_template_1463_bc94c414,Consumible,COMIDA,0,UNIDAD,PLC1264,PLATO DE FONDO 2,8,10,VERDADERO,,,
__export__.product_template_1464_c74fab3a,Consumible,COMIDA,0,UNIDAD,PLC1265,PLATO DE FONDO 3,4.5,10,VERDADERO,,,
__export__.product_template_2042_d23f22cd,Consumible,COMIDA,0,UNIDAD,PLC1548,PLATO DE FONDO 4,0,10,VERDADERO,,,
__export__.product_template_2296_6555bf65,Producto almacenable,POSTRES,-252,UNIDAD,,PLATO DE POSTRE,0.5,1,VERDADERO,,,
__export__.product_template_1940_43db8ad1,Producto almacenable,OTROS,0,UNIDAD,PLC1456,PLATOS DESCARTABLES,0.5,1,VERDADERO,,,
__export__.product_template_2372_f1046517,Producto almacenable,All,0,UNIDAD,,PLC1213,0,1,VERDADERO,,,
__export__.product_template_2162_93b3f2a8,Producto almacenable,All,0,UNIDAD,PLC1217,PLC1217,0,1,FALSO,,,
__export__.product_template_2374_dc205190,Producto almacenable,All,0,UNIDAD,,PLC1226,0,1,VERDADERO,,,
__export__.product_template_2047_79b79ac2,Producto almacenable,COMIDA,0,UNIDAD,PLC1554,POLLADA,8,10,VERDADERO,,,
__export__.product_template_2033_b11c3830,Producto almacenable,COMIDA,0,UNIDAD,PLC1571,POLLO A LA NARANJA,7,10,FALSO,,,
__export__.product_template_1448_009df727,Producto almacenable,COMIDA,0,UNIDAD,PLC1249,POLLO A LA OLLA,5,8,VERDADERO,,,
__export__.product_template_1842_32da534c,Producto almacenable,COMIDA,0,UNIDAD,PLC1381,POLLO A LA PLANCHA C/ PAPAS Y ENSALADA,0,1,FALSO,,,
__export__.product_template_2280_6422754b,Producto almacenable,COMIDA,0,UNIDAD,,POLLO AL AJONJOLI,0,9,FALSO,,,
__export__.product_template_1452_7c976b5c,Producto almacenable,COMIDA,2,UNIDAD,PLC1253,POLLO AL HORNO,1,10,VERDADERO,,,
__export__.product_template_1451_7199566b,Producto almacenable,COMIDA,5,UNIDAD,PLC1252,POLLO AL MANI,1,10,FALSO,,,
__export__.product_template_1449_f33ab381,Producto almacenable,COMIDA,0,UNIDAD,PLC1250,POLLO AL SILLAO,7,8,FALSO,,,
__export__.product_template_1979_abdb85af,Producto almacenable,COMIDA,0,UNIDAD,,POLLO BROASTER,5,10,FALSO,,,
__export__.product_template_2213_a303e3ad,Producto almacenable,GENÉRICO,-20,UNIDAD,BASE,POLLO DESHILACHADO,1,0,VERDADERO,,,
